permno,date,RET,PRC,SHROUT
50876,200303,0.010431,57.15,1122676
50876,200304,0.11671,63.82,1122676
50876,200305,-0.058211,59.77,1123520
50876,200306,0.153923,68.97,1123520
50876,200307,-0.045382,65.84,1123520
50876,200308,0.015568,66.53,1122564
50876,200309,-0.10717,59.4,1122564
50876,200310,0.121549,66.62,1122564
50876,200311,0.037751,68.8,1122904
50876,200312,0.022238,70.33,1122904
50876,200401,-0.032561,68.04,1122904
50876,200402,0.091931,73.94,1122904
50876,200403,-0.095212,66.9,1124294
50876,200404,0.103288,73.81,1128884
50876,200405,0.002913,73.67,1129486
50876,200406,-0.051038,69.91,1129486
50876,200407,-0.088542,63.72,1129486
50876,200408,0.001334,63.45,1130572
50876,200409,-0.053586,60.05,1130572
50876,200410,-0.085595,54.91,1130572
50876,200411,-0.022309,53.33,1131639
50876,200412,0.064129,56.75,1131639
50876,200501,-0.044229,54.24,1131639
50876,200502,0.039454,56,1131639
50876,200503,-0.069643,52.1,1132721
50876,200504,0.122265,58.47,1132721
50876,200505,0.003592,58.3,1133093
50876,200506,-0.044425,55.71,1133093
50876,200507,0.01095,56.32,1133093
50876,200508,-0.016335,55.02,1133814
50876,200509,-0.027263,53.52,1133814
50876,200510,-0.069694,49.79,1133814
50876,200511,0.021892,50.5,1136628
50876,200512,0.120594,56.59,1136628
50876,200601,0.00053,56.62,1136628
50876,200602,-0.010597,55.62,1136628
50876,200603,-0.005753,55.3,1129983
50876,200604,-0.043038,52.92,1129983
50876,200605,-0.016629,51.64,1130131
50876,200606,0.070294,55.27,1130131
50876,200607,0.027139,56.77,1130131
50876,200608,-0.007751,55.93,1130399
50876,200609,0.019131,57,1130399
50876,200610,-0.017368,56.01,1130399
50876,200611,-0.036065,53.59,1131588
50876,200612,-0.027804,52.1,1131588
50876,200701,0.038772,54.12,1131588
50876,200702,-0.020418,52.59,1131588
50876,200703,0.021297,53.71,1134034
50876,200704,0.100912,59.13,1134034
50876,200705,-0.001438,58.62,1134043
50876,200706,-0.046742,55.88,1134043
50876,200707,-0.032033,54.09,1134043
50876,200708,0.068127,57.35,1134283
50876,200709,-0.007323,56.93,1134283
50876,200710,-0.048832,54.15,1134283
50876,200711,-0.014312,52.95,1134313
50876,200712,0.00831,53.39,1134313
50876,200801,-0.03746,51.39,1134313
50876,200802,-0.017513,50.02,1136985
50876,200803,0.031387,51.59,1136985
50876,200804,-0.066873,48.14,1136985
50876,200805,0.009763,48.14,1136975
50876,200806,-0.04113,46.16,1136975
50876,200807,0.020581,47.11,1136975
50876,200808,0.000212,46.65,1136950
50876,200809,-0.056163,44.03,1136950
50876,200810,-0.231887,33.82,1136950
50876,200811,0.023655,34.15,1136953
50876,200812,0.179209,40.27,1136953
50876,200901,-0.085672,36.82,1136953
50876,200902,-0.188756,29.38,1149016
50876,200903,0.137168,33.41,1149016
50876,200904,-0.014666,32.92,1149016
50876,200905,0.065006,34.57,1149016
50876,200906,0.002025,34.64,1149016
50876,200907,0.007217,34.89,1149022
50876,200908,-0.026942,33.46,1149022
50876,200909,-0.012851,33.03,1149022
50876,200910,0.02967,34.01,1149022
50876,200911,0.094384,36.73,1149022
50876,200912,-0.02777,35.71,1149022
51043,198401,-0.02,22.5,65830
51043,198402,-0.283333,16.125,65830
51043,198403,-0.007752,16,65830
51043,198404,-0.114688,14.125,65830
51043,198405,-0.141593,12.125,65830
51043,198406,0.041237,12.625,65830
51043,198407,0.112079,14,65830
51043,198408,-0.089286,12.75,65830
51043,198409,0.147059,14.625,65830
51043,198410,0.113846,16.25,65830
51043,198411,-0.007692,16.125,65830
51043,198412,-0.046512,15.375,66046
51043,198501,0.165203,17.875,66046
51043,198502,-0.06993,16.625,66046
51043,198503,-0.015038,16.375,66046
51043,198504,-0.035725,15.75,66046
51043,198505,0.230159,19.375,72837
51043,198506,0.070968,20.75,72837
51043,198507,-0.016145,20.375,72837
51043,198508,0.055215,21.5,72837
51043,198509,-0.162791,18,72837
51043,198510,0.155,20.75,72837
51043,198511,0.204819,25,72837
51043,198512,0.035,25.875,72837
51043,198601,0.054686,27.25,72837
51043,198602,0.174312,32,72837
51043,198603,0.082031,34.625,72837
51043,198604,-0.117978,30.5,72899
51043,198605,0.122951,34.25,72899
51043,198606,0.149635,39.375,72899
51043,198607,-0.141841,33.75,72899
51043,198608,0.055556,35.625,72899
51043,198609,-0.112281,31.625,72899
51043,198610,0.081581,34.125,72899
51043,198611,0.095238,37.375,72899
51043,198612,0.090301,40.75,72899
51043,198701,0.072515,43.625,72899
51043,198702,0.034384,45.125,81762
51043,198703,0.01662,45.875,81762
51043,198704,-0.164469,38.25,81762
51043,198705,-0.006536,38,81762
51043,198706,0.023026,38.875,81762
51043,198707,0.024566,39.75,81762
51043,198708,0.154088,45.875,81762
51043,198709,-0.089918,41.75,81847
51043,198710,-0.221677,32.375,81847
51043,198711,-0.146718,27.625,81847
51043,198712,0.104072,30.5,81847
51043,198801,0.200656,36.5,81847
51043,198802,-0.010274,36.125,81847
51043,198803,-0.110727,32.125,81847
51043,198804,0.10677,35.375,81847
51043,198805,0.130742,40,81847
51043,198806,0.0875,43.5,78726
51043,198807,0.104713,47.875,78726
51043,198808,-0.041775,45.875,78726
51043,198809,0.051771,48.25,78726
51043,198810,0.038653,49.875,78726
51043,198811,-0.02005,48.875,78726
51043,198812,0.038363,50.75,78726
51043,198901,0.182069,59.75,78726
51043,198902,0.016736,60.75,78726
51043,198903,0.049383,63.75,78726
51043,198904,0.079529,68.5,78726
51043,198905,0.286496,88.125,78726
51043,198906,0.011348,89.125,78662
51043,198907,0.115792,99.125,78662
51043,198908,-0.010088,98.125,78662
51043,198909,0.284076,126,78662
51043,198910,-0.038333,40.25,235986
51043,198911,0.018634,41,235986
51043,198912,-0.17378,33.875,235986
51043,199001,-0.073358,31.25,235986
51043,199002,0.136,35.5,235986
51043,199003,-0.03169,34.375,235986
51043,199004,0.008873,34.5,235986
51043,199005,0.152174,39.75,235986
51043,199006,0.022013,40.625,238890
51043,199007,-0.054031,38.25,238890
51043,199008,-0.218954,29.875,238890
51043,199009,-0.050209,28.375,238890
51043,199010,-0.001057,28.125,238890
51043,199011,0.124444,31.625,238890
51043,199012,0.126482,35.625,238890
51043,199101,0.118456,39.625,238890
51043,199102,0.138801,45.125,238890
51043,199103,0.00831,45.5,273390
51043,199104,0.005714,45.5,273390
51043,199105,0.126374,51.25,273390
51043,199106,-0.034146,49.5,272678
51043,199107,0.171919,57.75,272678
51043,199108,0.060606,61.25,272678
51043,199109,0.061224,65,272678
51043,199110,-0.033846,62.5,272678
51043,199111,-0.104,56,272678
51043,199112,0.232143,69,272935
51043,199201,-0.057246,64.75,272935
51043,199202,-0.03861,62.25,272935
51043,199203,0.03012,64.125,272988
51043,199204,-0.01614,62.75,272988
51043,199205,0.01992,64,272988
51043,199206,-0.046875,61,272988
51043,199207,0.108033,67.25,272988
51043,199208,-0.050186,63.875,272988
51043,199209,0.027397,65.625,272988
51043,199210,0.036571,67.625,272988
51043,199211,0.09427,74,272988
51043,199212,0.032095,76.375,272988
51043,199301,0.049427,79.75,272988
51043,199302,-0.018809,78.25,272988
51043,199303,0.017572,79.625,272988
51043,199304,-0.019341,77.625,272988
51043,199305,-0.020934,76,272988
51043,199306,0.090461,82.875,272988
51043,199307,-0.000483,82.375,272988
51043,199308,-0.030349,79.875,272988
51043,199309,-0.014085,78.75,272988
51043,199310,-0.004508,77.875,272988
51043,199311,-0.030498,75.5,272988
51043,199312,0.039735,78.5,272988
51043,199401,0.120701,87.375,272988
51043,199402,-0.048641,83.125,272988
51043,199403,-0.064662,77.75,272988
51043,199404,0.078457,83.25,273288
51043,199405,0.003003,83.5,273288
51043,199406,0,83.5,273288
51043,199407,0.046108,86.75,273288
51043,199408,0.024496,88.875,273288
51043,199409,-0.113924,78.75,273288
51043,199410,-0.027302,76,273288
51043,199411,-0.064145,71.125,273288
51043,199412,0.024605,72.875,273288
51043,199501,-0.009537,71.5,273288
51043,199502,0.078671,77.125,273288
51043,199503,0.055105,81.375,273288
51043,199504,0.092842,88.25,273288
51043,199505,0.052408,92.875,272802
51043,199506,0.017497,94.5,272802
51043,199507,-0.002063,93.625,272802
51043,199508,0.018692,95.375,272802
51043,199509,0.086501,103.625,272802
51043,199510,0.018625,104.875,272802
51043,199511,0.0441,109.5,272802
51043,199512,0.131279,123.875,272802
51043,199601,0.120161,34.5,1091208
51043,199602,-0.083333,31.625,1091208
51043,199603,0.007905,31.875,1092000
51043,199604,-0.033255,30.625,1092000
51043,199605,0.008163,30.875,1092000
51043,199606,0.08502,33.5,1092000
51043,199607,-0.046567,31.75,1092000
51043,199608,-0.023622,31,1092000
51043,199609,0.125,34.875,1092000
51043,199610,0.127312,39.125,1092000
51043,199611,0.054313,41.25,1092000
51043,199612,-0.087879,37.625,1092000
51043,199701,0.052093,39.375,1092000
51043,199702,0.015873,40,1092000
51043,199703,-0.096875,36.125,1092000
51043,199704,0.147682,41.25,1092000
51043,199705,0.060606,43.75,1061000
51043,199706,-0.002857,43.625,1061000
51043,199707,0.087908,47.25,1061000
51043,199708,-0.068783,44,1061000
51043,199709,0.068182,47,1061000
51043,199710,0.039043,48.625,1061000
51043,199711,0.084833,52.75,1061000
51043,199712,0.081754,57.0625,1061000
51043,199801,0.086353,61.75,1039000
51043,199802,0.032389,63.75,1039000
51043,199803,-0.007843,63.25,1039000
51043,199804,-0.049565,59.875,1039000
51043,199805,-0.001044,59.8125,1039000
51043,199806,0.015674,60.75,1039000
51043,199807,0.016296,61.5,1039000
51043,199808,-0.079268,56.625,1039000
51043,199809,0.134658,64.25,1039000
51043,199810,0.105875,70.8125,1024000
51043,199811,0.027361,72.75,1024000
51043,199812,0.017182,74,1024000
51043,199901,-0.011554,72.875,1024000
51043,199902,-0.039451,70,1024000
51043,199903,-0.010714,69.25,1024000
51043,199904,0.028267,70.9375,1024000
51043,199905,-0.042291,67.9375,1026900
51043,199906,0.0046,68.25,1026900
51043,199907,0.014029,68.9375,1025900
51043,199908,-0.098821,62.125,1025900
51043,199909,0.009054,62.6875,1025900
51043,199910,0.133918,70.8125,1025900
51043,199911,-0.059135,66.625,1025900
51043,199912,-0.062852,62.4375,1025900
51043,200001,-0.035556,59.9375,1025900
51043,200002,-0.115746,53,1025900
51043,200003,0.067217,56.5625,1019400
51043,200004,0.071249,60.3125,1019400
51043,200005,-0.003109,60.125,1019400
51043,200006,-0.132017,52.1875,1019400
51043,200007,-0.038946,49.875,1019400
51043,200008,0.077694,53.75,1019400
51043,200009,0.330233,71.5,1019400
51043,200010,0.080839,77,1019400
51043,200011,0.025974,79,1019400
51043,200012,0.098101,86.75,1019400
51043,200101,-0.141441,74.18,1019400
51043,200102,0.074414,79.7,1019400
51043,200103,-0.001255,79.6,1019400
51043,200104,0.01206,80.26,1019400
51043,200105,0.027162,82.44,1019400
51043,200106,0.031417,85.03,1019400
51043,200107,-0.017406,83.25,1019400
51043,200108,-0.084565,76.21,1019400
51043,200109,0.050518,80.06,1019400
51043,200110,0.014989,80.96,1001000
51043,200111,-0.02915,78.6,1001000
51043,200112,0.01145,79.5,1001000
51043,200201,0.02239,80.95,1001000
51043,200202,-0.033354,78.25,1001000
51043,200203,0.020831,79.88,1001000
51043,200204,-0.007762,78.93,995800
51043,200205,0.013683,80.01,995800
51043,200206,-0.07824,73.75,995800
51043,200207,0.019932,74.89,995800
51043,200208,0.011884,75.78,995800
51043,200209,-0.214305,59.54,995800
51043,200210,0.128485,66.86,995800
51043,200211,-0.056985,63.05,995800
51043,200212,0.020301,64.33,995800
51043,200301,0.011814,64.7,995800
51043,200302,-0.009274,64.1,995800
51043,200303,0.019501,65.35,995800
51043,200304,0.113696,72.39,995800
51043,200305,0.022241,74,979823
51043,200306,-0.088649,67.44,979823
51043,200307,-0.043743,64.04,979823
51043,200308,0.011711,64.79,979823
51043,200309,0.0835,70.2,979823
51043,200310,0.027635,71.69,979823
51043,200311,-0.023574,70,971667
51043,200312,0.072286,75.06,971667
51043,200401,0.034106,77.1,971667
51043,200402,-0.028534,74.9,971667
51043,200403,-0.007343,74.35,973633
51043,200404,-0.068729,68.72,971752
51043,200405,-0.014843,67.7,969103
51043,200406,0.054062,71.36,969103
51043,200407,0.001682,70.96,969103
51043,200408,0.049183,74.45,967904
51043,200409,-0.148422,63.4,967904
51043,200410,0.114669,70.15,967904
51043,200411,-0.02067,68.7,967904
51043,200412,0.036536,71.21,967904
51043,200501,-0.089875,64.55,967904
51043,200502,-0.094346,58.46,967904
51043,200503,-0.068594,54.45,967904
51043,200504,-0.004408,53.95,967904
51043,200505,0.098054,59.24,967904
51043,200506,-0.01418,58.4,967904
51043,200507,-0.039041,55.86,967904
51043,200508,-0.086287,51.04,967904
51043,200509,-0.121865,44.82,967904
51043,200510,0.066042,47.52,967904
51043,200511,0.011153,48.05,967904
51043,200512,0.015817,48.81,967904
51043,200601,0.192379,57.94,967904
51043,200602,-0.056265,54.68,970185
51043,200603,-0.059985,51.4,970185
51043,200604,-0.010506,50.6,970185
51043,200605,-0.016798,49.75,970185
51043,200606,-0.033166,48.1,970185
51043,200607,0.001455,47.91,970185
51043,200608,0.098936,52.65,970185
51043,200609,0.061918,55.91,970185
51043,200610,0.064568,59.26,970185
51043,200611,-0.037631,57.03,970185
51043,200612,0.043837,59.39,975053
51043,200701,-0.041421,56.53,975053
51043,200702,0.004069,56.76,975053
51043,200703,-0.038407,54.58,975053
51043,200704,0.086845,58.92,975053
51043,200705,0.086558,63.92,973047
51043,200706,0.022059,65.33,973047
51043,200707,-0.076381,59.84,973047
51043,200708,0.096424,65.61,973047
51043,200709,-0.07316,60.81,973047
51043,200710,-0.053774,57.04,973047
51043,200711,-0.326438,38.42,978168
51043,200712,0.040604,39.98,978168
51043,200801,-0.146323,33.78,978168
51043,200802,-0.181468,27.65,978284
51043,200803,-0.048101,26.32,978284
51043,200804,0.088526,28.3,982322
51043,200805,-0.04523,27.02,982320
51043,200806,-0.277942,19.51,982320
51043,200807,-0.410559,11.5,982320
51043,200808,-0.40087,6.84,1069816
51043,200809,-0.776316,1.53,1069816
51043,200810,-0.394118,0.927,1069816
51043,200811,0.251348,1.16,1076207
51043,200812,-0.344828,0.76,1076207
51043,200901,-0.210526,0.6,1076207
51043,200902,-0.3,0.42,1091230
51043,200903,0.666667,0.7,1091230
51043,200904,0.114286,0.78,1091230
51043,200905,-0.064103,0.73,1107782
51043,200906,-0.20548,0.58,1107782
51043,200907,0,0.58,1107782
51043,200908,2.327586,1.93,1112021
51043,200909,-0.212435,1.52,1112021
51043,200910,-0.289474,1.08,1112021
51043,200911,-0.185185,0.88,1112759
51043,200912,0.340909,1.18,1112759
52090,198401,0.033058,31.25,10921
52090,198402,-0.056,29.5,10957
52090,198403,-0.013729,28.875,10957
52090,198404,0.038961,30,10957
52090,198405,-0.033333,29,10683
52090,198406,0.141207,32.875,10683
52090,198407,-0.068441,30.625,10683
52090,198408,0.102041,33.75,10694
52090,198409,-0.071259,31.125,10694
52090,198410,0.076305,33.5,10694
52090,198411,-0.029851,32.5,10988
52090,198412,-0.008615,32,10988
52090,198501,0.085938,34.75,10988
52090,198502,-0.010791,34.375,10593
52090,198503,0.020945,34.875,10593
52090,198504,-0.02509,34,10593
52090,198505,0.073529,36.5,10644
52090,198506,-0.035068,35,10644
52090,198507,-0.021429,34.25,10644
52090,198508,-0.007299,34,10747
52090,198509,-0.070735,31.375,10747
52090,198510,0.151394,36.125,10747
52090,198511,-0.020761,35.375,10544
52090,198512,-0.025583,34.25,10544
52090,198601,0.058394,36.25,10544
52090,198602,0.044828,37.875,10393
52090,198603,0.104818,41.625,10393
52090,198604,0.003003,41.75,10393
52090,198605,-0.05988,39.25,10429
52090,198606,0.097962,42.875,10429
52090,198607,-0.055394,40.5,10429
52090,198608,0.098765,44.5,10467
52090,198609,-0.028764,43,10467
52090,198610,-0.020349,42.125,10467
52090,198611,0.014837,42.75,10139
52090,198612,-0.073099,39.375,10139
52090,198701,0.066667,42,10139
52090,198702,0.03869,43.625,10058
52090,198703,0.060172,46,10058
52090,198704,-0.032609,44.5,10058
52090,198705,-0.016854,43.75,10041
52090,198706,0.08,47,10041
52090,198707,0.053191,49.5,10041
52090,198708,-0.007576,49.125,10134
52090,198709,-0.058524,46,10134
52090,198710,-0.201087,36.75,10134
52090,198711,-0.068027,34.25,9959
52090,198712,0.072993,36.5,9959
52090,198801,0.089041,39.75,9959
52090,198802,0.031447,41,9961
52090,198803,0.091463,44.5,9961
52090,198804,0.134831,25.25,19922
52090,198805,-0.039604,24.25,19957
52090,198806,0.04701,25.25,19957
52090,198807,-0.014851,24.875,19957
52090,198808,0.015075,25.25,19747
52090,198809,0.015446,25.5,19747
52090,198810,0.122549,28.625,19747
52090,198811,-0.039301,27.5,19119
52090,198812,0.024,28,19119
52090,198901,-0.044643,26.75,19119
52090,198902,-0.009346,26.5,18329
52090,198903,0.119245,29.5,18329
52090,198904,0.016949,30,18329
52090,198905,0.1,33,17704
52090,198906,0.096364,36,17704
52090,198907,0.076389,38.75,17704
52090,198908,0.041935,40.375,17456
52090,198909,0.044706,42,17456
52090,198910,0.053571,44.25,17456
52090,198911,0.129944,50,17456
52090,198912,0.0344,51.5,17456
52090,199001,-0.203883,20.5,34912
52090,199002,0.036585,21.25,33709
52090,199003,0.040471,22,33709
52090,199004,-0.0625,20.625,33709
52090,199005,0.127273,23.25,33282
52090,199006,0.091183,25.25,33282
52090,199007,0,25.25,33282
52090,199008,-0.207921,20,32844
52090,199009,0.06225,21.125,32844
52090,199010,-0.029586,20.5,32844
52090,199011,0.121951,23,32711
52090,199012,0.125217,25.75,32711
52090,199101,0.165049,30,32711
52090,199102,0.15,34.5,32763
52090,199103,0.177681,40.5,32763
52090,199104,-0.061728,38,32763
52090,199105,-0.019737,37.25,32746
52090,199106,0.077852,40,32746
52090,199107,0.0375,41.5,32746
52090,199108,0.084337,45,32933
52090,199109,-0.152222,38,32933
52090,199110,0.078947,41,32933
52090,199111,0.006098,41.25,32933
52090,199112,0.278788,52.75,32933
52090,199201,0.004739,26.5,65866
52090,199202,-0.004717,26.375,65757
52090,199203,-0.04872,25,65757
52090,199204,-0.13,21.75,65757
52090,199205,0.126437,24.5,65591
52090,199206,-0.087755,22.25,65591
52090,199207,0.140449,25.375,65591
52090,199208,0.004926,25.5,65806
52090,199209,0.072549,27.25,65806
52090,199210,0.004587,27.375,65806
52090,199211,0.041096,28.5,65951
52090,199212,0.065263,30.25,65951
52090,199301,-0.173554,25,65951
52090,199302,0.02,25.5,66177
52090,199303,-0.025098,24.75,66177
52090,199304,-0.050505,23.5,66177
52090,199305,0.053191,24.75,66402
52090,199306,-0.056162,23.25,66402
52090,199307,-0.05914,21.875,66402
52090,199308,0.011429,22.125,66517
52090,199309,-0.011977,21.75,66517
52090,199310,0.086207,23.625,66517
52090,199311,-0.015873,23.25,66437
52090,199312,0.064301,24.625,66437
52090,199401,-0.076142,22.75,66437
52090,199402,-0.054945,21.5,67768
52090,199403,0.017209,21.75,67768
52090,199404,-0.057471,20.5,67768
52090,199405,0.015244,20.8125,67957
52090,199406,-0.021261,20.25,67957
52090,199407,-0.049383,19.25,67957
52090,199408,0.025974,19.75,67953
52090,199409,0.012405,19.875,67953
52090,199410,-0.006289,19.75,67953
52090,199411,-0.037975,19,67927
52090,199412,-0.032632,18.25,67927
52090,199501,0.19863,21.875,67927
52090,199502,0.011429,22.125,68127
52090,199503,0.028475,22.625,68127
52090,199504,-0.027624,22,68127
52090,199505,-0.045455,21,68555
52090,199506,0.02381,21.5,68555
52090,199507,0.052558,22.5,68555
52090,199508,-0.016667,22.125,68710
52090,199509,0.084972,23.875,68710
52090,199510,0.036649,24.75,68710
52090,199511,-0.045455,23.625,68710
52090,199512,0.02709,24.125,68710
52090,199601,-0.051813,22.875,68710
52090,199602,0,22.875,69295
52090,199603,-0.032131,22,69295
52090,199604,0.011364,22.25,69295
52090,199605,0.022472,22.75,69360
52090,199606,-0.021319,22.125,69360
52090,199607,-0.101695,19.875,69360
52090,199608,0.031447,20.5,67804
52090,199609,0.147073,23.375,67804
52090,199610,0.032086,24.125,67804
52090,199611,0.020725,24.625,66672
52090,199612,-0.037056,23.5625,66672
52090,199701,0.050398,24.75,66672
52090,199702,-0.045455,23.625,65251
52090,199703,0.043386,24.5,65251
52090,199704,-0.035714,23.625,65251
52090,199705,0.10582,26.125,64675
52090,199706,-0.027751,25.25,64675
52090,199707,0.029703,26,64675
52090,199708,-0.091346,23.625,64121
52090,199709,0.024868,24.0625,64121
52090,199710,0.038961,25,64121
52090,199711,0.06,26.5,63842
52090,199712,0.062642,28,63842
52090,199801,0.042411,29.1875,63842
52090,199802,-0.017131,28.6875,63635
52090,199803,0.12976,32.25,63635
52090,199804,0.062016,34.25,63635
52090,199805,-0.021898,33.5,63663
52090,199806,0.071007,35.71875,63663
52090,199807,-0.091864,32.4375,63663
52090,199808,-0.104046,29.0625,62940
52090,199809,0.005505,29.0625,62940
52090,199810,0.068817,31.0625,62940
52090,199811,0.074447,33.375,62940
52090,199812,0.018202,33.8125,62940
52090,199901,-0.127542,29.5,62940
52090,199902,-0.029661,28.625,62940
52090,199903,0.019039,29,62940
52090,199904,0.045259,30.3125,62940
52090,199905,0.002062,30.375,61987
52090,199906,0.044691,31.5625,61987
52090,199907,0.047525,33.0625,61987
52090,199908,-0.032136,32,61987
52090,199909,0.038516,33.0625,61987
52090,199910,-0.05104,31.375,61805
52090,199911,0.021912,32.0625,61805
52090,199912,-0.066199,29.75,61805
52090,200001,-0.111345,26.4375,61805
52090,200002,0.035461,27.375,60080
52090,200003,0.185023,32.25,60080
52090,200004,-0.032946,31.1875,60080
52090,200005,0.042084,32.5,60080
52090,200006,0.005846,32.5,60080
52090,200007,-0.098077,29.3125,60080
52090,200008,-0.004264,29.1875,60080
52090,200009,0.025782,29.75,60080
52090,200010,0.065126,31.6875,60080
52090,200011,0.175542,37.25,60080
52090,200012,-0.02651,36.0625,60080
52090,200101,0.010745,36.45,60080
52090,200102,0.078189,39.3,60080
52090,200103,0.073537,41.99,60338
52090,200104,-0.064063,39.3,60702
52090,200105,0.02799,40.4,60702
52090,200106,0.045049,42.02,60702
52090,200107,0.015945,42.69,61134
52090,200108,0.058796,45.2,61134
52090,200109,0.017699,45.8,61134
52090,200110,-0.044542,43.76,61232
52090,200111,-0.017367,43,61232
52090,200112,-0.01907,41.97,61232
52090,200201,0.053133,44.2,61232
52090,200202,0.108597,49,61422
52090,200203,0.047755,51.13,61422
52090,200204,0.002934,25.64,123280
52090,200205,0.024181,26.26,123280
52090,200206,-0.015423,25.75,123280
52090,200207,-0.116505,22.75,123994
52090,200208,0.017582,23.15,123994
52090,200209,-0.010583,22.8,123994
52090,200210,-0.024561,22.24,124268
52090,200211,0.069694,23.79,124268
52090,200212,-0.020177,23.2,124268
52090,200301,-0.034483,22.4,124268
52090,200302,0.032589,23.13,124430
52090,200303,0.043666,24.14,124430
52090,200304,0.031483,24.79,123612
52090,200305,0.085115,26.9,123612
52090,200306,0.011152,27.2,123612
52090,200307,-0.055882,25.56,123963
52090,200308,0.044601,26.7,123963
52090,200309,0.026966,27.42,123963
52090,200310,0.085339,29.64,123602
52090,200311,-0.032051,28.69,123602
52090,200312,0.054026,30.1,123602
52090,200401,-0.013953,29.68,122140
52090,200402,0.053571,31.27,122140
52090,200403,0.071954,33.52,122140
52090,200404,0.02327,34.16,122321
52090,200405,0.037763,35.45,122321
52090,200406,-0.036953,34,122321
52090,200407,0.052059,35.77,122078
52090,200408,-0.062063,33.55,122078
52090,200409,0.023547,34.34,122078
52090,200410,0.035818,35.43,121889
52090,200411,0.028789,36.45,121889
52090,200412,0.063374,38.6,121889
52090,200501,-0.037047,37.17,121889
52090,200502,0.022061,37.99,120801
52090,200503,-0.089497,34.43,120801
52090,200504,0.004647,34.59,120186
52090,200505,-0.021683,33.84,120186
52090,200506,-0.034279,32.68,119079
52090,200507,0.069155,34.78,119079
52090,200508,-0.025014,33.91,119079
52090,200509,-0.037747,32.63,119079
52090,200510,-0.06681,30.29,119186
52090,200511,0.030703,31.22,119186
52090,200512,-0.003844,30.92,119186
52090,200601,-0.022963,30.21,118177
52090,200602,0.086726,32.83,118177
52090,200603,0.036856,33.86,118177
52090,200604,0.028647,34.83,118209
52090,200605,-0.01091,34.45,118209
52090,200606,-0.026125,33.55,118209
52090,200607,0.050373,35.06,118142
52090,200608,0.038791,36.42,118142
52090,200609,0.042834,37.98,118142
52090,200610,-0.010532,37.4,117959
52090,200611,0.035294,38.72,117959
52090,200612,0.001033,38.56,117959
52090,200701,0.012448,39.04,116827
52090,200702,-0.019211,38.29,116827
52090,200703,0.006007,38.52,116827
52090,200704,-0.031153,37.12,117299
52090,200705,0.00458,37.29,117299
52090,200706,0.023867,38.18,117299
52090,200707,-0.100052,34.16,116585
52090,200708,0.04918,35.84,116585
52090,200709,0.003627,35.97,116585
52090,200710,-0.020573,35.03,114757
52090,200711,0.090779,38.21,114757
52090,200712,-0.002094,37.91,114757
52090,200801,-0.113427,33.61,115123
52090,200802,0.024993,34.45,115123
52090,200803,0.07315,36.97,115123
52090,200804,0.028131,37.79,115407
52090,200805,-0.005557,37.58,115407
52090,200806,-0.051091,35.66,115407
52090,200807,0.130679,40.1,116149
52090,200808,0.008728,40.45,116149
52090,200809,-0.049444,38.45,116149
52090,200810,-0.118856,33.66,117521
52090,200811,-0.115567,29.77,117521
52090,200812,0.078267,31.86,117521
52090,200901,0.00565,32.04,117763
52090,200902,-0.021536,31.35,117763
52090,200903,-0.056778,29.57,117763
52090,200904,0.004058,29.45,117973
52090,200905,0.036333,30.52,117973
52090,200906,0.065858,32.53,117973
52090,200907,-0.002152,32.22,118267
52090,200908,0.010863,32.57,118267
52090,200909,0.049432,33.94,118267
52090,200910,0.031526,35.01,118511
52090,200911,0.019137,35.68,118511
52090,200912,0.019899,36.13,118511
52564,198401,-0.111111,37,41891
52564,198402,-0.067568,34.5,41891
52564,198403,0.031522,35.125,41891
52564,198404,-0.035587,33.875,37344
52564,198405,-0.240959,25.25,37344
52564,198406,0.133663,28.625,37344
52564,198407,-0.174672,23.625,37344
52564,198408,0.210053,28.125,37344
52564,198409,-0.022222,27.5,37344
52564,198410,-0.009091,27.25,36904
52564,198411,-0.056422,25.25,36908
52564,198412,0,25.25,36908
52564,198501,0.277228,32.25,36908
52564,198502,0.029845,32.75,36908
52564,198503,-0.007634,32.5,36908
52564,198504,0.038462,33.75,36941
52564,198505,0.08037,36,36941
52564,198506,-0.020833,35.25,36941
52564,198507,0.404255,49.5,36941
52564,198508,0.010101,50,36941
52564,198509,,,
52695,198401,-0.092683,55.5,14409
52695,198402,-0.036036,53.5,14409
52695,198403,0.065421,57,14409
52695,198404,-0.019737,55.875,14409
52695,198405,-0.054855,52.5,14420
52695,198406,-0.016667,51.625,14420
52695,198407,0.066538,54.75,14420
52695,198408,0.157534,63.375,14421
52695,198409,-0.08284,58.125,14421
52695,198410,-0.021505,56.875,14421
52695,198411,0.005451,56.875,14435
52695,198412,0.008791,57.375,14426
52695,198501,0.176471,67.5,14426
52695,198502,-0.010222,66.5,14426
52695,198503,-0.056391,62.75,14426
52695,198504,-0.050359,59.25,14457
52695,198505,0.105485,65.5,14457
52695,198506,0.026718,33.625,28914
52695,198507,-0.02974,32.625,28914
52695,198508,-0.056092,30.625,28914
52695,198509,0.004082,30.75,28907
52695,198510,0.105691,34,28907
52695,198511,0.038088,35.125,28911
52695,198512,0.092527,38.375,28911
52695,198601,0.094463,42,28911
52695,198602,-0.001905,41.75,28911
52695,198603,-0.005988,41.5,28919
52695,198604,0.042169,43.25,28919
52695,198605,0.061965,45.75,28965
52695,198606,-0.021858,44.75,28965
